시간그룹,승차X좌표,승차Y좌표,타임스탬프,날씨
2023-05-01 12:00:00,127.40177269294118,36.32619854235294,1682942400,맑음
2023-05-01 18:00:00,127.3777235825,36.3339733855,1682964000,맑음
2023-05-02 00:00:00,127.414238562,36.34332371133333,1682985600,온흐림
2023-05-02 06:00:00,127.35850233333332,36.3630640625,1683007200,온흐림
2023-05-02 12:00:00,127.3766693175,36.32809427875,1683028800,온흐림
2023-05-02 18:00:00,127.39275774157896,36.35936232894737,1683050400,온흐림
2023-05-03 00:00:00,127.36161190785715,36.35039481142857,1683072000,온흐림
2023-05-04 00:00:00,127.36612984733333,36.349362590000005,1683158400,온흐림
2023-05-04 06:00:00,127.37052938285714,36.355879067857146,1683180000,실 비
2023-05-04 12:00:00,127.420241685625,36.344244280625,1683201600,보통 비
2023-05-04 18:00:00,127.3812990040909,36.35039256318182,1683223200,보통 비
2023-05-05 00:00:00,127.39233597421052,36.331881286842105,1683244800,보통 비
2023-05-05 06:00:00,127.40899125733334,36.392983230666665,1683266400,실 비
2023-05-05 12:00:00,127.39307619277776,36.35076711333333,1683288000,보통 비
2023-05-05 18:00:00,127.38356462,36.34677304428571,1683309600,보통 비
2023-05-06 00:00:00,127.38660449714288,36.34962372142857,1683331200,보통 비
2023-05-06 06:00:00,127.3858614282353,36.34031640529412,1683352800,보통 비
2023-05-06 12:00:00,127.3912799475,36.352792510625,1683374400,온흐림
2023-05-06 18:00:00,127.38274569423076,36.356408261153845,1683396000,온흐림
2023-05-07 00:00:00,127.39397117888888,36.34396467444444,1683417600,실 비
2023-05-07 12:00:00,127.41100933,36.44419115,1683460800,맑음
2023-05-07 18:00:00,127.39078141619046,36.34444823809524,1683482400,맑음
2023-05-08 00:00:00,127.37550965454544,36.33096207090909,1683504000,온흐림
2023-05-08 06:00:00,127.37049626615384,36.35220196461538,1683525600,온흐림
2023-05-08 12:00:00,127.366677714,36.35657422333334,1683547200,온흐림
2023-05-08 18:00:00,127.39191050105264,36.35372056473684,1683568800,맑음
2023-05-09 00:00:00,127.39102793692308,36.35321136307692,1683590400,맑음
2023-05-09 18:00:00,127.41060625,36.44605488,1683655200,온흐림
2023-05-10 00:00:00,127.38472603461538,36.33400249461538,1683676800,온흐림
2023-05-10 06:00:00,127.3873541575,36.352517209375,1683698400,튼구름
2023-05-10 12:00:00,127.38654212277778,36.34614218666667,1683720000,튼구름
2023-05-10 18:00:00,127.397197777,36.3328716045,1683741600,온흐림
2023-05-11 00:00:00,127.3936583861111,36.35058626722222,1683763200,온흐림
2023-05-11 06:00:00,127.37288610066666,36.355764656000005,1683784800,온흐림
2023-05-11 12:00:00,127.4069746864706,36.339871758823534,1683806400,맑음
2023-05-11 18:00:00,127.3932048426316,36.36843102631579,1683828000,온흐림
2023-05-12 00:00:00,127.380084208125,36.34960550625,1683849600,온흐림
2023-05-12 06:00:00,127.39872680466668,36.343336718,1683871200,온흐림
2023-05-12 12:00:00,127.37552303142856,36.38821130428572,1683892800,온흐림
2023-05-12 18:00:00,127.40231221095236,36.35925112666667,1683914400,온흐림
2023-05-13 00:00:00,127.3856289542857,36.34958395142857,1683936000,맑음
2023-05-13 06:00:00,127.40795886473684,36.32853052157895,1683957600,구름조금
2023-05-13 12:00:00,127.4168343036842,36.33703218263158,1683979200,맑음
2023-05-13 18:00:00,127.4066328195,36.356275972,1684000800,맑음
